id_pili,hydrant_id_uuid,station_id_uuid,station_id,station_code,zon,no_pili,pili_num_combine,alamat,no_premis,id_kedudukan,kedudukan,latitud,longitud,id_negeri,state_id_uuid,negeri,id_daerah,daerah,id_pemilikan_pili,pemilikan_pili,id_status_pili,status_pili,diameter_pengeluaran,image_1,id_jenis_pili,jenis_pili,id_parlimen,parlimen,tarikh_pili,id_syarikat_air,id_bandar,bandar,city_id_uuid
568102,436a0060-1ec1-41b9-bb6a-5bb92429bb96,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,128,KLC-C-128,"TEPI BLOK A, PERUMAHAN ANGKATAN TENTERA JALAN U THANT, NO. 44 OFF JALAN KAMPUNG PANDAN",,4,Tepi,3.154192,101.736904,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201220065159392.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
568103,1719f055-50d2-4f94-bfd7-e67019b5f7e5,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,129,KLC-C-129,"SUSUR KELUAR TEPI BANGUNAN, PERUMAHAN ANGKATAN TENTERA JALAN U THANT, NO. 44 OFF JALAN KAMPUNG PANDAN",,4,Tepi,3.154192,101.736904,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201220065329858.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
568104,1e7ae0ce-4f57-4bbd-98c5-7a7a613e94f7,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,130,KLC-C-130,"HADAPAN PONDOK PENGAWAL, APARTMENT DEDAUN, 193, JALAN AMPANG, TAMAN U THANT",,1,Hadapan,3.095229,101.434325,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201220065608169.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
568105,4d8e333e-b712-4053-9a50-b11ceb0b0be7,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,131,KLC-C-131,"SEBELAH BELAKANG TEPI RUMAH SAMPAH, APARTMENT DEDAUN, 193, JALAN AMPANG, TAMAN U THANT ",,4,Tepi,3.158545,101.723823,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201220065711137.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569174,dc68b7a1-ef61-44c7-8795-10d70c1ca748,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,132,KLC-C-132,"SEBELAH BELAKANG TEPI RUMAH SAMPAH, APARTMENT DEDAUN, 193, JALAN AMPANG, TAMAN U THANT",,4,Tepi,3.095341,101.434051,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227115044914.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569175,1d18004f-7bc5-4ac9-9889-d58840581dd0,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,133,KLC-C-133,"191, JALAN AMPANG, TAMAN U THANT",,1,Hadapan,3.159095,101.723853,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227115728145.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569176,1c201888-72a1-44bd-9f5e-00f0c909bc4d,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,134,KLC-C-134,"BELAKANG KANAN THE ICON, JALAN TUN RAZAK",,2,Belakang,3.156373,101.722389,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227120734570.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569177,9494f8c2-b028-4294-a945-67b0ad8ef9e2,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,135,KLC-C-135,"SEBELAH HADAPAN LUAR, LANSON PLACE CONDOMINIUM, NO. 8, JALAN PERSIARAN AMPANG HILIR",,1,Hadapan,3.094718,101.437251,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201227122512608.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569178,a530bc78-2a55-4163-b091-3cf90504f392,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,136,KLC-C-136,"TENGAH KANAN LUAR KAWASAN NO. 2 DALAM LANSON PLACE CONDOMINIUM, NO. 8, JALAN PERSIARAN AMPANG HILIR",,7,Tengah,3.158002,101.729061,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227122618800.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569179,fdd19f0a-cade-4da9-9c2a-27288e4a8222,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,137,KLC-C-137,"BELAKANG KANAN LUAR KAWASAN NO. 3 DALAM LANSON PLACE CONDOMINIUM, NO. 8, JALAN PERSIARAN AMPANG HILIR",,2,Belakang,3.094879,101.437286,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227123354537.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569180,5ba949de-6201-47cb-9bed-4ded272727b5,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,138,KLC-C-138,"SEBELAH KIRI 183 CONDOMINIUM, JALAN AMPANG",,5,Kiri,3.095395,101.433045,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227123554486.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569181,58ac3922-cdec-464f-91a4-7fc7d8d78fb4,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,139,KLC-C-139,"SEBELAH PONDOK PENGAWAL, 183 CONDOMINIUM, JALAN AMPANG",,1,Hadapan,3.158762,101.721654,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227123711214.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569182,92268a25-b173-4199-b54d-3dfc67395d35,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,140,KLC-C-140,"SEBELAH KANAN BANGUNAN, 183 CONDOMNIUM, JALAN AMPANG",,6,Kanan,3.158762,101.721654,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227123808649.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569183,36f1e303-64c5-4eb2-b6cf-0da3e7049d31,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,141,KLC-C-141,"THE LINC , JALAN TUN RAZAK , SEBELAH METER DEPAN BANGUNAN",,1,Hadapan,3.158762,101.721654,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227124617177.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569185,a3c94b79-434a-46ec-b303-1ce03fe6457a,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,142,KLC-C-142,"THE LINC , JALAN TUN RAZAK, SUSUR KELUAR MASUK BELAKANG",,2,Belakang,3.158762,101.721654,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227125549424.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569186,c662853a-f88c-418b-b5a9-d0f56caa70a6,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,143,KLC-C-143,"THE LINC, JALAN TUN RAZAK, BELAKANG BANGUNAN TEPI DINDING",,2,Belakang,3.158762,101.721654,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227125650291.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569187,66c75fd3-de90-4ef4-a455-9a25e3ea1f2f,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,144,KLC-C-144,"NO. 9 JALAN LANGGAK GOLF, KELAB GOLF DIRAJA SELANGOR",NO. 9,1,Hadapan,3.091585,101.435047,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201227125848392.,2,Ground Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569189,66b97593-fd89-440f-9cb2-43d23c2212ab,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,145,KLC-C-145,"NO. 21, JALAN LANGGAK GOLF, KELAB GOLF DIRAJA SELANGOR",,1,Hadapan,3.152969,101.727396,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201227130055844.,2,Ground Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569191,ad571cad-00bb-481e-bd75-9151a44cfe4a,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,146,KLC-C-146,"NO. 26, JALAN LANGGAK GOLF, KELAB GOLF DIRAJA SELANGOR",,1,Hadapan,3.152969,101.727396,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201227130252344.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569192,c9726ca0-14a0-427b-9e67-cf83ac806195,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,147,KLC-C-147,"NO. 39, JALAN LANGGAK GOLF, KELAB GOLF DIRAJA SELANGOR",NO. 39,1,Hadapan,3.154031,101.731546,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,images/img_pili/20201227130502392.,2,Ground Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569194,96bde88c-e554-437c-8bbf-3f6b2b6968bc,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,148,KLC-C-148,"NO. 39, JALAN LANGGAK GOLF, KELAB GOLF DIRAJA SELANGOR",NO. 39,1,Hadapan,3.154031,101.731546,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201227130833619.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592834,88073e90-e66a-424f-b0df-2fd884c73be1,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,149,KLC-C-149,"HADAPAN SURAU MADRASATUL KHAIRAT , JALAN 1/76 A , DESA PANDAN",,1,Hadapan,3.087214,101.439907,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,,images/img_pili/20230320104145936.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592835,4405a272-c43f-4a6c-8185-f86abecd2e0e,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,150,KLC-C-150,"DEPAN BLOK A1 , JALAN 2/76 A , DESA PANDAN",,1,Hadapan,3.087022,101.438872,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20230320112313274.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592836,06da16fa-d968-476e-b32f-5b969c1d9b82,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,151,KLC-C-151,"DEPAN BLOK A2 , JALAN 2/76 A , DESA PANDAN",,1,Hadapan,3.086864,101.43927,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,,images/img_pili/20230320112538281.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592837,3b68b6af-ba5d-4da2-a965-3d1802625a70,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,152,KLC-C-152,"DEPAN BLOK A9 , JALAN 4/76 , DESA PANDAN",,1,Hadapan,3.087585,101.439368,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20230320115927469.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592838,6b360df7-7ba7-4d4d-b7f1-087557eb7ba3,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,153,KLC-C-153,"DEPAN BLOK A5 , JALAN 3/76 A , DESA PANDAN",,1,Hadapan,3.086896,101.439739,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,,images/img_pili/20230320120245708.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592839,718ce33e-2fde-455c-b7de-ee874f65ba82,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,154,KLC-C-154,"DEPAN BLOK A12 , JALAN 4/76 , DESA PANDAM",,1,Hadapan,3.087326,101.438818,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,,images/img_pili/20230320121319523.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592847,c34bbc04-9ba4-48d6-b83d-e1fcd71f89db,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,155,KLC-C-155,"DEPAN BLOK B3 , JALAN 3/76 A , DESA PANDAN",,1,Hadapan,3.087245,101.440296,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20230320151344514.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592848,c456b389-6a55-4351-bec3-45cb02620491,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,156,KLC-C-156,"DEPAN BLOK B4 , JALAN 3/76 A , DESA PANDAN",,1,Hadapan,3.087379,101.440984,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,,images/img_pili/20230320151533766.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592849,058e4ce3-66e0-4b1d-854a-1d17620481cc,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,157,KLC-C-157,"TEPI BLOK B8 , JALAN 4/76 A , DESA PANDAN",,4,Tepi,3.087811,101.43988,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20230320151727739.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592850,e02a6c24-f32f-49b0-8a10-c442831b89b5,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,158,KLC-C-158,"DEPAN BLOK B9 , JALAN 4/76 , DESA PANDAN",,1,Hadapan,3.087542,101.440181,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,,images/img_pili/20230320151918234.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592851,82dbeff6-ebae-4bee-9be2-06b5fa894f9d,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,159,KLC-C-159,"TEPI BLOK B13 , JALAN 4/76 A , DESA PANDAN",,4,Tepi,3.087761,101.440694,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,,images/img_pili/20230320152111887.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592852,5e605580-8c7b-4615-b1b8-0de289263577,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,160,KLC-C-160,"TEPI BLOK B14 , JALAN 3/76 A , DESA PANDAN",,4,Tepi,3.087739,101.441078,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20230320152307971.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592853,4d712665-8315-4b5f-a555-040457e97aad,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,161,KLC-C-161,"DEPAN BLOK C1 (KANAN) , JALAN 5/76 A , DESA PANDAN",,1,Hadapan,3.08811,101.440259,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,,images/img_pili/20230320153005913.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592854,bb7553ef-f6a8-4b46-9f5c-255e2d32fff4,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,162,KLC-C-162,"DEPAN BLOK C1 (KIRI) , JALAN 5/76 A , DESA PANDAN",,1,Hadapan,3.088224,101.440704,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20230320153155401.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
592855,6896b996-2106-4675-9b10-b2f4ce6f302f,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,163,KLC-C-163,"DEPAN BLOK C2 , JALAN 5/76 A , DESA PANDAN",,1,Hadapan,3.088174,101.441195,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,,images/img_pili/20230320155623259.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
566992,24c6130c-4c4a-47a1-a84b-99e874fdc6af,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,D,001,KLC-D-001,"PERSIMPANGAN KONDOMINIUM II 2HAMPSHIRE, PERSIARAN HAMPSHIRE",,1,Hadapan,3.160586,101.726015,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201210235119691.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,202,KUALA LUMPUR,9e597da1-fbe5-4168-9f07-c4746f7466a9
566995,9e087234-9ac9-4543-948f-c7a9a6f4ce67,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,D,002,KLC-D-002,"HAMPSHIRE RESIDENT, PERSIARAN HAMPSHIRE",,3,Berhampiran,3.160586,101.719632,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201211002450342.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,202,KUALA LUMPUR,9e597da1-fbe5-4168-9f07-c4746f7466a9
566996,885c02e1-4208-4e43-9c77-80f9c8e18efd,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,D,003,KLC-D-003,"PONDOK PENGAWAL KONDOMINIUM II 2HAMPSHIRE, PERSIARAN HAMPSHIRE",,3,Berhampiran,3.168903,101.726015,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201211003831113.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,202,KUALA LUMPUR,9e597da1-fbe5-4168-9f07-c4746f7466a9
566997,323df36e-be79-4a09-aa4a-7e9f45560882,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,D,004,KLC-D-004,"PONDOK PENGAWAL HAMPSHIRE PARK 6-8, PERSIARAN HAMPSHIRE",,3,Berhampiran,3.160586,101.724884,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201211004123982.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,202,KUALA LUMPUR,9e597da1-fbe5-4168-9f07-c4746f7466a9
567640,3389458c-6d3f-44e6-8e1b-b5b93ddb9d12,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,D,005,KLC-D-005,"DALAM KAWASAN HAMPSHIRE PARK 6-8, PERSIARAN HAMPSHIRE",,2,Belakang,3.160474,101.724884,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201216105312979.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567641,c9b54958-9334-448d-97ce-6b669c2144ed,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,D,006,KLC-D-006,"JALAN TUN RAZAK,DEPAN KIRI BANGUNAN TOKIO MARINIE LIFE",,1,Hadapan,3.160474,101.724884,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201216111017905.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567642,9b637342-f9e2-4717-a9cc-dd340f5f34b6,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,D,007,KLC-D-007,"JALAN TUN RAZAK,DEPAN KANAN DALAM KAWASAN  BANGUNAN TOKIO MARINIE LIFE ",,1,Hadapan,3.168903,101.726015,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201216111548498.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567643,b63e43a5-586a-4f38-a67e-664527e8ad77,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,D,008,KLC-D-008,PERSIARAN HAMSPHIRE DALAM KAWASAN HAMSPHIRE PARK 6-8 ,,2,Belakang,3.160475,101.724884,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201216115503681.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
